application,csha,commit link_x,excluded,Commit ID,total_files,deleted_files,testing,maintenance,build,commit message,Bug fix,Documentation,Clean up,check,Source Control,Feature Add,Merge,Refactoring,Token Replace,Tagger ID,commit link
apache-commons-io,022d817508d62f983b40686cdfb04a5bbc49fe5f,https://github.com/apache/commons-io/commit/022d817508d62f983b40686cdfb04a5bbc49fe5f,0,apache-commons-io_022d817508d62f983b40686cdfb04a5bbc49fe5f.json,1,0,0,1,0,use instead,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/022d817508d62f983b40686cdfb04a5bbc49fe5f
apache-commons-io,56c87a17189ea320ff5799f7d10789ca8d9ce958,https://github.com/apache/commons-io/commit/56c87a17189ea320ff5799f7d10789ca8d9ce958,0,apache-commons-io_56c87a17189ea320ff5799f7d10789ca8d9ce958.json,1,0,0,1,0,fail execut rai except use differ,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/56c87a17189ea320ff5799f7d10789ca8d9ce958
apache-commons-io,c395904915ca330d8944d74f9502c0f4bcf65907,https://github.com/apache/commons-io/commit/c395904915ca330d8944d74f9502c0f4bcf65907,0,apache-commons-io_c395904915ca330d8944d74f9502c0f4bcf65907.json,3,0,1,0,0,tailer lock file window,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/commons-io/commit/c395904915ca330d8944d74f9502c0f4bcf65907
apache-commons-io,4b1b80c2cc232fb6e70a4a6fe7058180e9ab2728,https://github.com/apache/commons-io/commit/4b1b80c2cc232fb6e70a4a6fe7058180e9ab2728,0,,,,,,,,,,,,,,,,,jc,
apache-commons-io,305062404737ecf9a3ff561bca985513cee818ad,https://github.com/apache/commons-io/commit/305062404737ecf9a3ff561bca985513cee818ad,0,apache-commons-io_305062404737ecf9a3ff561bca985513cee818ad.json,1,0,0,1,0,remov unsaf static instanc messag format synchron recommend creat separ format instanc thread multipl thread access format concurr must synchron extern,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/305062404737ecf9a3ff561bca985513cee818ad
apache-commons-io,e47d347ce4255b8964e384bf0df170281c78d070,https://github.com/apache/commons-io/commit/e47d347ce4255b8964e384bf0df170281c78d070,0,apache-commons-io_e47d347ce4255b8964e384bf0df170281c78d070.json,7,0,0,1,0,made start get u clean fix hundr gripe still mani mani,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/e47d347ce4255b8964e384bf0df170281c78d070
apache-commons-io,869d23be2e2fd509731da6f1ba58bd2fa9fcbfa4,https://github.com/apache/commons-io/commit/869d23be2e2fd509731da6f1ba58bd2fa9fcbfa4,0,apache-commons-io_869d23be2e2fd509731da6f1ba58bd2fa9fcbfa4.json,1,0,0,0,0,document assum two window,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/869d23be2e2fd509731da6f1ba58bd2fa9fcbfa4
apache-commons-io,5a21350fb904af0f0e0f8d1cc5ce484c7183dd13,https://github.com/apache/commons-io/commit/5a21350fb904af0f0e0f8d1cc5ce484c7183dd13,0,apache-commons-io_5a21350fb904af0f0e0f8d1cc5ce484c7183dd13.json,2,0,0,1,0,minor refactor simplifi,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/5a21350fb904af0f0e0f8d1cc5ce484c7183dd13
apache-commons-io,822bd135f3a54b8fbeb23c313535b13c18198c3a,https://github.com/apache/commons-io/commit/822bd135f3a54b8fbeb23c313535b13c18198c3a,0,apache-commons-io_822bd135f3a54b8fbeb23c313535b13c18198c3a.json,1,0,0,0,0,remov redund type argument,0,0,1,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/822bd135f3a54b8fbeb23c313535b13c18198c3a
apache-commons-io,0b86b74abdfdc8165eec057be2c579be40aea038,https://github.com/apache/commons-io/commit/0b86b74abdfdc8165eec057be2c579be40aea038,0,apache-commons-io_0b86b74abdfdc8165eec057be2c579be40aea038.json,1,0,0,0,0,fix per,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/0b86b74abdfdc8165eec057be2c579be40aea038
apache-commons-io,41669d5e6724f1e1d31d85f02adda2d923ca4393,https://github.com/apache/commons-io/commit/41669d5e6724f1e1d31d85f02adda2d923ca4393,0,apache-commons-io_41669d5e6724f1e1d31d85f02adda2d923ca4393.json,4,0,0,1,0,remov privat constructor problem veloc need instanc,0,0,1,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/41669d5e6724f1e1d31d85f02adda2d923ca4393
apache-commons-io,a1f4d43253ac11abe8cf3ed53876dabc885d7b30,https://github.com/apache/commons-io/commit/a1f4d43253ac11abe8cf3ed53876dabc885d7b30,0,apache-commons-io_a1f4d43253ac11abe8cf3ed53876dabc885d7b30.json,3,0,1,0,0,add test avail fix code realli reflect minimum avail,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/commons-io/commit/a1f4d43253ac11abe8cf3ed53876dabc885d7b30
apache-commons-io,4f50c37506de036bb34094095aaa6d4d831bfbb7,https://github.com/apache/commons-io/commit/4f50c37506de036bb34094095aaa6d4d831bfbb7,0,apache-commons-io_4f50c37506de036bb34094095aaa6d4d831bfbb7.json,2,0,1,1,0,add reserv file name window,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/4f50c37506de036bb34094095aaa6d4d831bfbb7
apache-commons-io,6c289ff54d3caf4940063b57223d03b272ab5333,https://github.com/apache/commons-io/commit/6c289ff54d3caf4940063b57223d03b272ab5333,0,apache-commons-io_6c289ff54d3caf4940063b57223d03b272ab5333.json,1,0,0,1,0,alway compar file name provid option,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/6c289ff54d3caf4940063b57223d03b272ab5333
apache-commons-io,76c4ec233c1a61b1f46df6d6847b889c0a7a978a,https://github.com/apache/commons-io/commit/76c4ec233c1a61b1f46df6d6847b889c0a7a978a,0,apache-commons-io_76c4ec233c1a61b1f46df6d6847b889c0a7a978a.json,1,0,0,0,0,fix funki format,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/76c4ec233c1a61b1f46df6d6847b889c0a7a978a
apache-commons-io,d6f6b4edfd2f23592abc95d07c38007b8215af14,https://github.com/apache/commons-io/commit/d6f6b4edfd2f23592abc95d07c38007b8215af14,0,apache-commons-io_d6f6b4edfd2f23592abc95d07c38007b8215af14.json,2,0,0,0,0,remov implement alreadi thank,0,0,1,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/d6f6b4edfd2f23592abc95d07c38007b8215af14
apache-commons-io,a9aa579061aeda71e18217fc80acee6ce9fe0467,https://github.com/apache/commons-io/commit/a9aa579061aeda71e18217fc80acee6ce9fe0467,0,apache-commons-io_a9aa579061aeda71e18217fc80acee6ce9fe0467.json,3,0,1,0,0,fix bug count inaccur end file bug,1,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/a9aa579061aeda71e18217fc80acee6ce9fe0467
apache-commons-io,279f0c652ae48942b37dc87529ee2a40a68a4cc9,https://github.com/apache/commons-io/commit/279f0c652ae48942b37dc87529ee2a40a68a4cc9,0,apache-commons-io_279f0c652ae48942b37dc87529ee2a40a68a4cc9.json,2,0,0,0,0,fail execut goal project error occur report generat exit code warn error fetch warn error fetch,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/279f0c652ae48942b37dc87529ee2a40a68a4cc9
apache-commons-io,97028915e2d3a4538f6409a577441bd3d6a9894a,https://github.com/apache/commons-io/commit/97028915e2d3a4538f6409a577441bd3d6a9894a,0,apache-commons-io_97028915e2d3a4538f6409a577441bd3d6a9894a.json,1,0,0,0,0,fix tag refer,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/97028915e2d3a4538f6409a577441bd3d6a9894a
apache-commons-io,24330e7703383c78411225dd9b99ebfe57b31ad5,https://github.com/apache/commons-io/commit/24330e7703383c78411225dd9b99ebfe57b31ad5,0,apache-commons-io_24330e7703383c78411225dd9b99ebfe57b31ad5.json,1,0,0,0,0,renam delay name privat remain,0,0,0,c,0,0,0,0,1,jc,https://github.com/apache/commons-io/commit/24330e7703383c78411225dd9b99ebfe57b31ad5
apache-commons-io,9436fa7239285285678252d0043f4686d486bc59,https://github.com/apache/commons-io/commit/9436fa7239285285678252d0043f4686d486bc59,0,apache-commons-io_9436fa7239285285678252d0043f4686d486bc59.json,1,0,0,0,0,remov accessor,0,0,1,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/9436fa7239285285678252d0043f4686d486bc59
apache-commons-io,aef6e9d956a0e397256e56e54f9699f66b894418,https://github.com/apache/commons-io/commit/aef6e9d956a0e397256e56e54f9699f66b894418,0,apache-commons-io_aef6e9d956a0e397256e56e54f9699f66b894418.json,1,0,0,0,0,array clone delet incorrect comment,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/aef6e9d956a0e397256e56e54f9699f66b894418
apache-commons-io,3ce24e5883f282e5b6dcdea3eaa5b8992ab1f86e,https://github.com/apache/commons-io/commit/3ce24e5883f282e5b6dcdea3eaa5b8992ab1f86e,0,apache-commons-io_3ce24e5883f282e5b6dcdea3eaa5b8992ab1f86e.json,5,0,0,1,0,support stream commit propo patch,0,0,1,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/3ce24e5883f282e5b6dcdea3eaa5b8992ab1f86e
apache-commons-io,65e1c9c38becbee2f84d822cd65fd7dbce42b903,https://github.com/apache/commons-io/commit/65e1c9c38becbee2f84d822cd65fd7dbce42b903,0,apache-commons-io_65e1c9c38becbee2f84d822cd65fd7dbce42b903.json,2,0,0,1,0,result,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/65e1c9c38becbee2f84d822cd65fd7dbce42b903
apache-commons-io,6c58d22a2a29e7eeaff51026dda9a6c1cfb720a5,https://github.com/apache/commons-io/commit/6c58d22a2a29e7eeaff51026dda9a6c1cfb720a5,0,apache-commons-io_6c58d22a2a29e7eeaff51026dda9a6c1cfb720a5.json,1,0,0,0,0,,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/6c58d22a2a29e7eeaff51026dda9a6c1cfb720a5
apache-commons-io,fcb1f1dc86e216faca4bdb9626200d99a6d9915a,https://github.com/apache/commons-io/commit/fcb1f1dc86e216faca4bdb9626200d99a6d9915a,0,apache-commons-io_fcb1f1dc86e216faca4bdb9626200d99a6d9915a.json,19,0,0,1,0,ad long licen,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/fcb1f1dc86e216faca4bdb9626200d99a6d9915a
apache-commons-io,6039304ef35e414097557c2bf5691ef72e46adfb,https://github.com/apache/commons-io/commit/6039304ef35e414097557c2bf5691ef72e46adfb,0,apache-commons-io_6039304ef35e414097557c2bf5691ef72e46adfb.json,1,0,0,0,0,ad slight better reason class import,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/6039304ef35e414097557c2bf5691ef72e46adfb
apache-commons-io,30bf8b4fd4f4435a3cb475ab9c415b8d9fef6ea8,https://github.com/apache/commons-io/commit/30bf8b4fd4f4435a3cb475ab9c415b8d9fef6ea8,0,apache-commons-io_30bf8b4fd4f4435a3cb475ab9c415b8d9fef6ea8.json,1,0,0,0,0,,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/30bf8b4fd4f4435a3cb475ab9c415b8d9fef6ea8
apache-commons-io,0582d2e11ce7585c53ffcc9c25c2ab68ea40f713,https://github.com/apache/commons-io/commit/0582d2e11ce7585c53ffcc9c25c2ab68ea40f713,0,apache-commons-io_0582d2e11ce7585c53ffcc9c25c2ab68ea40f713.json,1,0,0,0,0,improv,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/0582d2e11ce7585c53ffcc9c25c2ab68ea40f713
apache-commons-io,05208fdd80886e244d9504c7ea6dcd31f37693a6,https://github.com/apache/commons-io/commit/05208fdd80886e244d9504c7ea6dcd31f37693a6,0,apache-commons-io_05208fdd80886e244d9504c7ea6dcd31f37693a6.json,1,0,0,0,0,miss,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/05208fdd80886e244d9504c7ea6dcd31f37693a6
apache-commons-io,180e6c3087d177ee0d10c677cd462bf55edf5e51,https://github.com/apache/commons-io/commit/180e6c3087d177ee0d10c677cd462bf55edf5e51,0,apache-commons-io_180e6c3087d177ee0d10c677cd462bf55edf5e51.json,2,0,0,0,0,deprec,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/180e6c3087d177ee0d10c677cd462bf55edf5e51
apache-commons-io,3718aace0e233794e765e39b2542251f45ea9452,https://github.com/apache/commons-io/commit/3718aace0e233794e765e39b2542251f45ea9452,0,apache-commons-io_3718aace0e233794e765e39b2542251f45ea9452.json,1,0,0,1,0,fix raw type,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/3718aace0e233794e765e39b2542251f45ea9452
apache-commons-io,4576857e33fc0aa9682ba77a6e464213ec15b829,https://github.com/apache/commons-io/commit/4576857e33fc0aa9682ba77a6e464213ec15b829,0,apache-commons-io_4576857e33fc0aa9682ba77a6e464213ec15b829.json,1,0,0,1,0,use static,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/4576857e33fc0aa9682ba77a6e464213ec15b829
apache-commons-io,e5cc89dec2c72e8af821a0536c768af316cb9b55,https://github.com/apache/commons-io/commit/e5cc89dec2c72e8af821a0536c768af316cb9b55,0,,,,,,,,,,,,,,,,,jc,
apache-commons-io,5236eb0d95ac51d03ee8d5b412497ae2b22861c8,https://github.com/apache/commons-io/commit/5236eb0d95ac51d03ee8d5b412497ae2b22861c8,0,apache-commons-io_5236eb0d95ac51d03ee8d5b412497ae2b22861c8.json,1,0,0,0,0,,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/5236eb0d95ac51d03ee8d5b412497ae2b22861c8
apache-commons-io,7f7ad68bb43fc7fbc5ef0484c93d14448037869c,https://github.com/apache/commons-io/commit/7f7ad68bb43fc7fbc5ef0484c93d14448037869c,0,apache-commons-io_7f7ad68bb43fc7fbc5ef0484c93d14448037869c.json,1,0,0,0,0,spell,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/7f7ad68bb43fc7fbc5ef0484c93d14448037869c
apache-commons-io,2e72f7494ae59cb11b11a43f87839315390beaf4,https://github.com/apache/commons-io/commit/2e72f7494ae59cb11b11a43f87839315390beaf4,0,apache-commons-io_2e72f7494ae59cb11b11a43f87839315390beaf4.json,1,0,0,0,0,mismatch return type doc class,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/2e72f7494ae59cb11b11a43f87839315390beaf4
apache-commons-io,4c17f2bcb464dc60c1937ee9ba5c5bbe2a84c2e8,https://github.com/apache/commons-io/commit/4c17f2bcb464dc60c1937ee9ba5c5bbe2a84c2e8,0,apache-commons-io_4c17f2bcb464dc60c1937ee9ba5c5bbe2a84c2e8.json,1,0,0,0,0,cannot null,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/4c17f2bcb464dc60c1937ee9ba5c5bbe2a84c2e8
apache-commons-io,b85271ae3c09f1dbfda7f6613afc5f1e318d8a2a,https://github.com/apache/commons-io/commit/b85271ae3c09f1dbfda7f6613afc5f1e318d8a2a,0,apache-commons-io_b85271ae3c09f1dbfda7f6613afc5f1e318d8a2a.json,2,0,1,1,0,made requir may part session still carri refer tracker,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/b85271ae3c09f1dbfda7f6613afc5f1e318d8a2a
apache-commons-io,c92f4ac0a572b70ac760612525ebb59de696431f,https://github.com/apache/commons-io/commit/c92f4ac0a572b70ac760612525ebb59de696431f,0,apache-commons-io_c92f4ac0a572b70ac760612525ebb59de696431f.json,2,0,0,1,0,detect chang file size type well last modifi refresh valu compar,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/c92f4ac0a572b70ac760612525ebb59de696431f
apache-commons-io,317841f44a515e57356fe50d7eb1be15030dfb5b,https://github.com/apache/commons-io/commit/317841f44a515e57356fe50d7eb1be15030dfb5b,0,apache-commons-io_317841f44a515e57356fe50d7eb1be15030dfb5b.json,1,0,0,1,0,longer need,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/317841f44a515e57356fe50d7eb1be15030dfb5b
apache-commons-io,3ef56378e33ed5ccc296806e4ad6b8c463e5979f,https://github.com/apache/commons-io/commit/3ef56378e33ed5ccc296806e4ad6b8c463e5979f,0,apache-commons-io_3ef56378e33ed5ccc296806e4ad6b8c463e5979f.json,21,0,0,0,0,replac code fal,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/3ef56378e33ed5ccc296806e4ad6b8c463e5979f
apache-commons-io,10c8db1b1ae0fd9be8b661dbf24643c0a9012d68,https://github.com/apache/commons-io/commit/10c8db1b1ae0fd9be8b661dbf24643c0a9012d68,0,apache-commons-io_10c8db1b1ae0fd9be8b661dbf24643c0a9012d68.json,2,0,1,1,0,add test illeg replac char,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/10c8db1b1ae0fd9be8b661dbf24643c0a9012d68
apache-commons-io,0986e7970561a77ade9bdaaf701e14017d105464,https://github.com/apache/commons-io/commit/0986e7970561a77ade9bdaaf701e14017d105464,0,apache-commons-io_0986e7970561a77ade9bdaaf701e14017d105464.json,17,0,0,1,0,action issu make public reus various class action,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/0986e7970561a77ade9bdaaf701e14017d105464
apache-commons-io,33604af689f052c8d1dae41c2354e23eb3673e6d,https://github.com/apache/commons-io/commit/33604af689f052c8d1dae41c2354e23eb3673e6d,0,apache-commons-io_33604af689f052c8d1dae41c2354e23eb3673e6d.json,1,0,0,0,0,,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/33604af689f052c8d1dae41c2354e23eb3673e6d
apache-commons-io,982ecd8aaf88282a64c96fd274bac94a405cc419,https://github.com/apache/commons-io/commit/982ecd8aaf88282a64c96fd274bac94a405cc419,0,apache-commons-io_982ecd8aaf88282a64c96fd274bac94a405cc419.json,3,0,1,1,0,reus constant,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/982ecd8aaf88282a64c96fd274bac94a405cc419
apache-commons-io,ea84049a791cfe83d9fb93e0cdea74dd362b0692,https://github.com/apache/commons-io/commit/ea84049a791cfe83d9fb93e0cdea74dd362b0692,0,apache-commons-io_ea84049a791cfe83d9fb93e0cdea74dd362b0692.json,5,2,1,0,0,extend exclud detect option exclud renam add new implement enhanc process abl configur provid abil detect provid facil either includ exclud detect,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/commons-io/commit/ea84049a791cfe83d9fb93e0cdea74dd362b0692
apache-commons-io,e855f3bfe178ced9fa7875208eeb5641a517bfbb,https://github.com/apache/commons-io/commit/e855f3bfe178ced9fa7875208eeb5641a517bfbb,0,apache-commons-io_e855f3bfe178ced9fa7875208eeb5641a517bfbb.json,1,0,0,0,0,chang,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/e855f3bfe178ced9fa7875208eeb5641a517bfbb
apache-commons-io,bf545e4dd3a0414879b5707c8750613c24db8730,https://github.com/apache/commons-io/commit/bf545e4dd3a0414879b5707c8750613c24db8730,0,apache-commons-io_bf545e4dd3a0414879b5707c8750613c24db8730.json,15,0,0,1,0,fix most appea patch vill file patch appli clean commit,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/bf545e4dd3a0414879b5707c8750613c24db8730
apache-commons-io,9f48d4add42a7cdce1dc7bebd1b32daaa27fdc90,https://github.com/apache/commons-io/commit/9f48d4add42a7cdce1dc7bebd1b32daaa27fdc90,0,apache-commons-io_9f48d4add42a7cdce1dc7bebd1b32daaa27fdc90.json,1,0,0,0,0,want privat method,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/9f48d4add42a7cdce1dc7bebd1b32daaa27fdc90
apache-commons-io,33e9a899dcc38a2fdcf42432fb82024d323b0c6d,https://github.com/apache/commons-io/commit/33e9a899dcc38a2fdcf42432fb82024d323b0c6d,0,apache-commons-io_33e9a899dcc38a2fdcf42432fb82024d323b0c6d.json,3,0,0,1,0,use instead size,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/33e9a899dcc38a2fdcf42432fb82024d323b0c6d
apache-commons-io,0c838a799ace7673e721bd29f0570097eb8f2925,https://github.com/apache/commons-io/commit/0c838a799ace7673e721bd29f0570097eb8f2925,0,apache-commons-io_0c838a799ace7673e721bd29f0570097eb8f2925.json,8,0,1,1,0,replac usag deprec constant constant,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/0c838a799ace7673e721bd29f0570097eb8f2925
apache-commons-io,4ab6a3f499d70834f72309ae4a9145b2da24d4d0,https://github.com/apache/commons-io/commit/4ab6a3f499d70834f72309ae4a9145b2da24d4d0,0,apache-commons-io_4ab6a3f499d70834f72309ae4a9145b2da24d4d0.json,4,0,1,0,0,reset featur ad count class request,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/commons-io/commit/4ab6a3f499d70834f72309ae4a9145b2da24d4d0
apache-commons-io,027d941954b6e81af5ba8acb7d8e5399dc6232d4,https://github.com/apache/commons-io/commit/027d941954b6e81af5ba8acb7d8e5399dc6232d4,0,apache-commons-io_027d941954b6e81af5ba8acb7d8e5399dc6232d4.json,3,0,0,1,0,preci throw claus privat method,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/027d941954b6e81af5ba8acb7d8e5399dc6232d4
apache-commons-io,a4fc3e9b714e9c91768c04f6268179ed582dd922,https://github.com/apache/commons-io/commit/a4fc3e9b714e9c91768c04f6268179ed582dd922,0,apache-commons-io_a4fc3e9b714e9c91768c04f6268179ed582dd922.json,4,0,1,1,0,add miss licen header move packag avoid complain,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/a4fc3e9b714e9c91768c04f6268179ed582dd922
apache-commons-io,61256c1fdea67508ad6cf99956cdc23cdfedb3d6,https://github.com/apache/commons-io/commit/61256c1fdea67508ad6cf99956cdc23cdfedb3d6,0,apache-commons-io_61256c1fdea67508ad6cf99956cdc23cdfedb3d6.json,2,0,0,1,0,use new method,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/61256c1fdea67508ad6cf99956cdc23cdfedb3d6
apache-commons-io,a2800c889834ee30b5e8c0971cd1efbfa980bf9a,https://github.com/apache/commons-io/commit/a2800c889834ee30b5e8c0971cd1efbfa980bf9a,0,apache-commons-io_a2800c889834ee30b5e8c0971cd1efbfa980bf9a.json,2,0,0,0,0,improv add overrid tag,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/a2800c889834ee30b5e8c0971cd1efbfa980bf9a
apache-commons-io,32eeb20ee9096257520cded0d1af33d4664f8619,https://github.com/apache/commons-io/commit/32eeb20ee9096257520cded0d1af33d4664f8619,0,apache-commons-io_32eeb20ee9096257520cded0d1af33d4664f8619.json,1,0,0,1,0,add constant,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/32eeb20ee9096257520cded0d1af33d4664f8619
apache-commons-io,bd9fa4b496e3dbb6074e33b04e4c78ba153d3835,https://github.com/apache/commons-io/commit/bd9fa4b496e3dbb6074e33b04e4c78ba153d3835,0,apache-commons-io_bd9fa4b496e3dbb6074e33b04e4c78ba153d3835.json,1,0,0,0,0,remov return void method,0,0,1,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/bd9fa4b496e3dbb6074e33b04e4c78ba153d3835
apache-commons-io,6d6a73a689ce734d094f71723752cde23a1d9259,https://github.com/apache/commons-io/commit/6d6a73a689ce734d094f71723752cde23a1d9259,0,apache-commons-io_6d6a73a689ce734d094f71723752cde23a1d9259.json,9,0,0,1,0,chang use instead,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/6d6a73a689ce734d094f71723752cde23a1d9259
apache-commons-io,e3631718822db05a02cb7b086d6f28a0fae15f51,https://github.com/apache/commons-io/commit/e3631718822db05a02cb7b086d6f28a0fae15f51,0,apache-commons-io_e3631718822db05a02cb7b086d6f28a0fae15f51.json,3,0,0,0,0,chang add new method,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/commons-io/commit/e3631718822db05a02cb7b086d6f28a0fae15f51
apache-commons-io,eea8de41c795daba85cb4a83d8d77197977812be,https://github.com/apache/commons-io/commit/eea8de41c795daba85cb4a83d8d77197977812be,0,apache-commons-io_eea8de41c795daba85cb4a83d8d77197977812be.json,1,0,0,0,0,remov incorrect,0,1,0,c,0,0,0,0,0,jc,https://github.com/apache/commons-io/commit/eea8de41c795daba85cb4a83d8d77197977812be
